Time (s),PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                 884",-2.527677606237e+01,3.209504897037e+00,-3.028796938432e+00,-2.580865811769e+01,3.251386963329e+00,-3.040125901941e+00,-5.318820553217e-01,4.188206629130e-02,-1.132896350953e-02
"                 885",-2.527646836392e+01,3.208840022838e+00,-3.026185489698e+00,-2.580820311719e+01,3.250738821462e+00,-3.037489687001e+00,-5.317347532711e-01,4.189879862366e-02,-1.130419730217e-02
"                 886",-2.528085136594e+01,3.211270382803e+00,-3.022788336336e+00,-2.581243075767e+01,3.253203556691e+00,-3.034051473654e+00,-5.315793917244e-01,4.193317388722e-02,-1.126313731786e-02
"                 887",-2.528207551644e+01,3.213790585466e+00,-3.013202294068e+00,-2.581352340056e+01,3.255739958098e+00,-3.024436560392e+00,-5.314478841187e-01,4.194937263220e-02,-1.123426632474e-02
"                 888",-2.528741087417e+01,3.217817436591e+00,-3.004815287959e+00,-2.581871934893e+01,3.259780462435e+00,-3.016040831807e+00,-5.313084747643e-01,4.196302584367e-02,-1.122554384872e-02
"                 889",-2.528818384533e+01,3.220184517540e+00,-2.994170609716e+00,-2.581937783102e+01,3.262138767908e+00,-3.005408158576e+00,-5.311939856864e-01,4.195425036809e-02,-1.123754886000e-02
"                 890",-2.529174077230e+01,3.222553194130e+00,-2.989293441992e+00,-2.582281578159e+01,3.264512347472e+00,-3.000533945534e+00,-5.310750092888e-01,4.195915334259e-02,-1.124050354212e-02
"                 891",-2.529092592742e+01,3.222997747553e+00,-2.983518016511e+00,-2.582190583871e+01,3.264956677300e+00,-2.994750445922e+00,-5.309799112889e-01,4.195892974779e-02,-1.123242941096e-02
"                 892",-2.529402289954e+01,3.223867210830e+00,-2.982283659832e+00,-2.582489543835e+01,3.265831707709e+00,-2.993515752020e+00,-5.308725388183e-01,4.196449687899e-02,-1.123209218790e-02
"                 893",-2.529267104278e+01,3.222065517832e+00,-2.980693806840e+00,-2.582345035462e+01,3.264010539687e+00,-2.991954719248e+00,-5.307793118445e-01,4.194502185572e-02,-1.126091240770e-02
"                 894",-2.529457228079e+01,3.219764852818e+00,-2.986441689060e+00,-2.582523722178e+01,3.261691096600e+00,-2.997749679904e+00,-5.306649409855e-01,4.192624378260e-02,-1.130799084342e-02
"                 895",-2.529206992810e+01,3.215956269646e+00,-2.990590403482e+00,-2.582262325207e+01,3.257852253354e+00,-3.001950378992e+00,-5.305533239681e-01,4.189598370724e-02,-1.135997551044e-02
"                 896",-2.529365071943e+01,3.214304861172e+00,-2.996536030539e+00,-2.582406878281e+01,3.256195654299e+00,-3.007922162822e+00,-5.304180633785e-01,4.189079312747e-02,-1.138613228315e-02
"                 897",-2.529136875048e+01,3.212296375823e+00,-2.997564381823e+00,-2.582165346255e+01,3.254184227192e+00,-3.008954416229e+00,-5.302847120687e-01,4.188785136835e-02,-1.139003440691e-02
"                 898",-2.529297545056e+01,3.211134179850e+00,-3.001910244385e+00,-2.582309328743e+01,3.253031119001e+00,-3.013297026447e+00,-5.301178368689e-01,4.189693915126e-02,-1.138678206200e-02
"                 899",-2.529055698328e+01,3.208293663589e+00,-3.002606007417e+00,-2.582052141052e+01,3.250182436737e+00,-3.013999363766e+00,-5.299644272413e-01,4.188877314845e-02,-1.139335634922e-02
"                 900",-2.529304741106e+01,3.206988789616e+00,-3.005048425600e+00,-2.582285988335e+01,3.248883801456e+00,-3.016433803644e+00,-5.298124722851e-01,4.189501184055e-02,-1.138537804415e-02
"                 901",-2.529290821786e+01,3.205513334058e+00,-3.002724017900e+00,-2.582259872110e+01,3.247403035290e+00,-3.014100068477e+00,-5.296905032399e-01,4.188970123236e-02,-1.137605057688e-02
"                 902",-2.529772425069e+01,3.206816134411e+00,-3.001377783883e+00,-2.582728892034e+01,3.248714038770e+00,-3.012734274617e+00,-5.295646696506e-01,4.189790435860e-02,-1.135649073352e-02
"                 903",-2.529876383516e+01,3.208446595783e+00,-2.993951863181e+00,-2.582822182375e+01,3.250338635506e+00,-3.005296395417e+00,-5.294579885942e-01,4.189203972255e-02,-1.134453223617e-02
"                 904",-2.530363556363e+01,3.212206833897e+00,-2.987111852589e+00,-2.583296838581e+01,3.254094770966e+00,-2.998457773514e+00,-5.293328221822e-01,4.188793706863e-02,-1.134592092506e-02
"                 905",-2.530423507612e+01,3.214255776871e+00,-2.977351202969e+00,-2.583345251073e+01,3.256121152410e+00,-2.988715266513e+00,-5.292174346060e-01,4.186537553928e-02,-1.136406354458e-02
"                 906",-2.530849787005e+01,3.216083418506e+00,-2.973384542610e+00,-2.583759821470e+01,3.257940628969e+00,-2.984761597542e+00,-5.291003446466e-01,4.185721046273e-02,-1.137705493171e-02
"                 907",-2.530849290744e+01,3.215660611854e+00,-2.968561187450e+00,-2.583751164742e+01,3.257508390856e+00,-2.979941081060e+00,-5.290187399785e-01,4.184777900191e-02,-1.137989360992e-02
"                 908",-2.531244541611e+01,3.216202452164e+00,-2.967516520582e+00,-2.584137615756e+01,3.258058735076e+00,-2.978888754923e+00,-5.289307414443e-01,4.185628291239e-02,-1.137223434036e-02
"                 909",-2.531238725788e+01,3.215307572708e+00,-2.964148665457e+00,-2.584123846667e+01,3.257159865479e+00,-2.975523653654e+00,-5.288512087959e-01,4.185229277029e-02,-1.137498819756e-02
"                 910",-2.531534343725e+01,3.213993871661e+00,-2.967101891899e+00,-2.584408462407e+01,3.255845582556e+00,-2.978493792173e+00,-5.287411868212e-01,4.185171089474e-02,-1.139190027439e-02
"                 911",-2.531307807040e+01,3.209749419911e+00,-2.970479626017e+00,-2.584170268064e+01,3.251587779882e+00,-2.981894362300e+00,-5.286246102402e-01,4.183835997095e-02,-1.141473628294e-02
"                 912",-2.531415277142e+01,3.206390690105e+00,-2.977348674087e+00,-2.584263300849e+01,3.248237837619e+00,-2.988760796784e+00,-5.284802370695e-01,4.184714751431e-02,-1.141212269754e-02
"                 913",-2.531132943854e+01,3.203185419698e+00,-2.978486171789e+00,-2.583968300016e+01,3.245040324532e+00,-2.989878889444e+00,-5.283535616151e-01,4.185490483398e-02,-1.139271765509e-02
"                 914",-2.531245599721e+01,3.202120138345e+00,-2.980839051691e+00,-2.584066625899e+01,3.243986123633e+00,-2.992220856138e+00,-5.282102617781e-01,4.186598528854e-02,-1.138180444686e-02
"                 915",-2.530939829743e+01,3.200318590842e+00,-2.979423005137e+00,-2.583747936009e+01,3.242170951170e+00,-2.990819370208e+00,-5.280810626629e-01,4.185236032773e-02,-1.139636507111e-02
"                 916",-2.531100519667e+01,3.200450521317e+00,-2.979499624018e+00,-2.583895890546e+01,3.242297916490e+00,-2.990910588735e+00,-5.279537087905e-01,4.184739517212e-02,-1.141096471710e-02
"                 917",-2.530993934168e+01,3.199674046055e+00,-2.975988022788e+00,-2.583779131527e+01,3.241501258928e+00,-2.987423764321e+00,-5.278519735875e-01,4.182721287366e-02,-1.143574153340e-02
"                 918",-2.531416768682e+01,3.200397614448e+00,-2.975392490944e+00,-2.584190412980e+01,3.242218311497e+00,-2.986842712501e+00,-5.277364429872e-01,4.182069704870e-02,-1.145022155703e-02
"                 919",-2.531506704489e+01,3.200629184202e+00,-2.970532833743e+00,-2.584270384470e+01,3.242432887026e+00,-2.981997225292e+00,-5.276367998106e-01,4.180370282334e-02,-1.146439154888e-02
"                 920",-2.532004880018e+01,3.203292797369e+00,-2.966537918653e+00,-2.584757746376e+01,3.245081831268e+00,-2.978028010809e+00,-5.275286635854e-01,4.178903389983e-02,-1.149009215632e-02
"                 921",-2.532061121379e+01,3.205221207459e+00,-2.958694600113e+00,-2.584804710002e+01,3.246977026537e+00,-2.970225235209e+00,-5.274358862315e-01,4.175581907732e-02,-1.153063509682e-02
"                 922",-2.532462767688e+01,3.207573249308e+00,-2.955888561085e+00,-2.585196662201e+01,3.249316347561e+00,-2.967438189696e+00,-5.273389451318e-01,4.174309825373e-02,-1.154962861148e-02
"                 923",-2.532443750200e+01,3.207662114538e+00,-2.951863807815e+00,-2.585170800036e+01,3.249397784055e+00,-2.963407938204e+00,-5.272704983597e-01,4.173566951684e-02,-1.154413038870e-02
"                 924",-2.532899422468e+01,3.208586445720e+00,-2.952252815534e+00,-2.585618617186e+01,3.250336579045e+00,-2.963769895692e+00,-5.271919471785e-01,4.175013332491e-02,-1.151708015795e-02
"                 925",-2.533008635749e+01,3.208522536518e+00,-2.949842489608e+00,-2.585720207311e+01,3.250280707146e+00,-2.961329106354e+00,-5.271157156172e-01,4.175817062782e-02,-1.148661674605e-02
"                 926",-2.533432577470e+01,3.208962986874e+00,-2.952570175126e+00,-2.586133932715e+01,3.250736432639e+00,-2.964030266324e+00,-5.270135524478e-01,4.177344576520e-02,-1.146009119750e-02
"                 927",-2.533252841824e+01,3.207069231763e+00,-2.953643745105e+00,-2.585944385949e+01,3.248844277421e+00,-2.965087080558e+00,-5.269154412461e-01,4.177504565741e-02,-1.144333545273e-02
"                 928",-2.533345881800e+01,3.205312812811e+00,-2.958518831982e+00,-2.586026222598e+01,3.247103188515e+00,-2.969936026735e+00,-5.268034079827e-01,4.179037570403e-02,-1.141719475252e-02
"                 929",-2.533008042846e+01,3.202169967303e+00,-2.959629996353e+00,-2.585678631337e+01,3.243963996485e+00,-2.971023790897e+00,-5.267058849156e-01,4.179402918210e-02,-1.139379454333e-02
"                 930",-2.533101548323e+01,3.200301038261e+00,-2.963647570011e+00,-2.585760173483e+01,3.242092547006e+00,-2.975042370077e+00,-5.265862516008e-01,4.179150874500e-02,-1.139480006565e-02
"                 931",-2.532806917064e+01,3.198185913524e+00,-2.962868877368e+00,-2.585454269055e+01,3.239951252903e+00,-2.974289106957e+00,-5.264735199174e-01,4.176533937892e-02,-1.142022958924e-02
"                 932",-2.532973426726e+01,3.199075546092e+00,-2.961720370767e+00,-2.585608701069e+01,3.240828725069e+00,-2.973152964246e+00,-5.263527434250e-01,4.175317897693e-02,-1.143259347912e-02
"                 933",-2.532808337870e+01,3.199825671268e+00,-2.955375371577e+00,-2.585433379935e+01,3.241554073191e+00,-2.966826773353e+00,-5.262504206542e-01,4.172840192314e-02,-1.145140177648e-02
"                 934",-2.533144067656e+01,3.201477001386e+00,-2.952777302488e+00,-2.585758063946e+01,3.243190429892e+00,-2.964246479740e+00,-5.261399629035e-01,4.171342850580e-02,-1.146917725191e-02
"                 935",-2.533161492478e+01,3.200736458019e+00,-2.949589395401e+00,-2.585765713294e+01,3.242420977886e+00,-2.961089897760e+00,-5.260422081565e-01,4.168451986683e-02,-1.150050235947e-02
"                 936",-2.533651492768e+01,3.200622451738e+00,-2.950698959392e+00,-2.586243988090e+01,3.242278515142e+00,-2.962250586556e+00,-5.259249532180e-01,4.165606340381e-02,-1.155162716419e-02
"                 937",-2.533743396876e+01,3.199557588107e+00,-2.949125713225e+00,-2.586324857937e+01,3.241176209945e+00,-2.960735795165e+00,-5.258146106160e-01,4.161862183761e-02,-1.161008194023e-02
"                 938",-2.534187482893e+01,3.200203562040e+00,-2.950264363876e+00,-2.586757205076e+01,3.241816650070e+00,-2.961894521464e+00,-5.256972218247e-01,4.161308803077e-02,-1.163015758827e-02
"                 939",-2.534177535902e+01,3.200154563538e+00,-2.947625148676e+00,-2.586738291223e+01,3.241777044023e+00,-2.959234675866e+00,-5.256075532097e-01,4.162248048518e-02,-1.160952719039e-02
"                 940",-2.534582904618e+01,3.201809160941e+00,-2.946484571683e+00,-2.587134967353e+01,3.243461530171e+00,-2.958052777635e+00,-5.255206273431e-01,4.165236922983e-02,-1.156820595203e-02
"                 941",-2.534607419708e+01,3.202111193479e+00,-2.942877710413e+00,-2.587153087487e+01,3.243779333321e+00,-2.954414105533e+00,-5.254566777902e-01,4.166813984248e-02,-1.153639512053e-02
"                 942",-2.534954448239e+01,3.202458801878e+00,-2.944993485146e+00,-2.587492708332e+01,3.244146065617e+00,-2.956504578624e+00,-5.253826009244e-01,4.168726373921e-02,-1.151109347755e-02
"                 943",-2.534744422610e+01,3.200385877769e+00,-2.946734316747e+00,-2.587276728365e+01,3.242082026934e+00,-2.958220251306e+00,-5.253230575455e-01,4.169614916538e-02,-1.148593455901e-02
"                 944",-2.534869897134e+01,3.199547219138e+00,-2.951448565142e+00,-2.587395091451e+01,3.241264572277e+00,-2.962899948017e+00,-5.252519431653e-01,4.171735313908e-02,-1.145138287437e-02
"                 945",-2.534574423103e+01,3.197667721786e+00,-2.952830298137e+00,-2.587092303535e+01,3.239385777280e+00,-2.964267000778e+00,-5.251788043271e-01,4.171805549479e-02,-1.143670264017e-02
"                 946",-2.534665817244e+01,3.196403414707e+00,-2.958009899718e+00,-2.587173250808e+01,3.238110949228e+00,-2.969464640636e+00,-5.250743356462e-01,4.170753452129e-02,-1.145474091747e-02
"                 947",-2.534339685321e+01,3.194048775813e+00,-2.958732518449e+00,-2.586837808878e+01,3.235724510558e+00,-2.970227145069e+00,-5.249812355740e-01,4.167573474443e-02,-1.149462661934e-02
"                 948",-2.534476421112e+01,3.194264008270e+00,-2.959227851782e+00,-2.586964591103e+01,3.235918581502e+00,-2.970756313922e+00,-5.248816999134e-01,4.165457323248e-02,-1.152846214033e-02
"                 949",-2.534300655779e+01,3.194467734848e+00,-2.954611213684e+00,-2.586779446771e+01,3.236092242878e+00,-2.966172435529e+00,-5.247879099225e-01,4.162450803000e-02,-1.156122184508e-02
"                 950",-2.534625216177e+01,3.196345267485e+00,-2.953488467914e+00,-2.587091376307e+01,3.237951307023e+00,-2.965076635611e+00,-5.246616012936e-01,4.160603953823e-02,-1.158816769682e-02
"                 951",-2.534605907229e+01,3.196704814909e+00,-2.950494405762e+00,-2.587058061278e+01,3.238274118555e+00,-2.962129141919e+00,-5.245215404852e-01,4.156930364614e-02,-1.163473615726e-02
"                 952",-2.535047149391e+01,3.197628658719e+00,-2.951547179347e+00,-2.587482127889e+01,3.239172678588e+00,-2.963224881311e+00,-5.243497849756e-01,4.154401986887e-02,-1.167770196374e-02
"                 953",-2.535101031829e+01,3.196671816941e+00,-2.950562930966e+00,-2.587520290626e+01,3.238194434205e+00,-2.962263476838e+00,-5.241925879690e-01,4.152261726442e-02,-1.170054587119e-02
"                 954",-2.535543457080e+01,3.196689367067e+00,-2.953717288733e+00,-2.587948388433e+01,3.238221212775e+00,-2.965404755924e+00,-5.240493135303e-01,4.153184570747e-02,-1.168746719066e-02
"                 955",-2.535531526809e+01,3.196329127224e+00,-2.952607703408e+00,-2.587926493604e+01,3.237873879760e+00,-2.964263342230e+00,-5.239496679476e-01,4.154475253584e-02,-1.165563882219e-02
"                 956",-2.535866336700e+01,3.197915027324e+00,-2.953037783577e+00,-2.588252169504e+01,3.239484519571e+00,-2.964657415728e+00,-5.238583280351e-01,4.156949224779e-02,-1.161963215125e-02
"                 957",-2.535695356909e+01,3.197919685792e+00,-2.950698048891e+00,-2.588074242228e+01,3.239494412835e+00,-2.962302192750e+00,-5.237888531851e-01,4.157472704299e-02,-1.160414385916e-02
"                 958",-2.535837099163e+01,3.197538925527e+00,-2.953910577955e+00,-2.588208724987e+01,3.239127722681e+00,-2.965496897197e+00,-5.237162582333e-01,4.158879715418e-02,-1.158631924210e-02
"                 959",-2.535533476044e+01,3.195308772735e+00,-2.954586628638e+00,-2.587900163871e+01,3.236908986720e+00,-2.966140186444e+00,-5.236668782774e-01,4.160021398498e-02,-1.155355780645e-02
"                 960",-2.535696924938e+01,3.195066120603e+00,-2.956201839497e+00,-2.588057452527e+01,3.236686342122e+00,-2.967717492767e+00,-5.236052758867e-01,4.162022151972e-02,-1.151565327080e-02
"                 961",-2.535463082344e+01,3.193914547412e+00,-2.954493924333e+00,-2.587818028119e+01,3.235527045284e+00,-2.966004384989e+00,-5.235494577519e-01,4.161249787174e-02,-1.151046065552e-02
"                 962",-2.535573099206e+01,3.193385663192e+00,-2.957110142071e+00,-2.587921113203e+01,3.234985707873e+00,-2.968636170781e+00,-5.234801399716e-01,4.160004468072e-02,-1.152602871038e-02
"                 963",-2.535219481074e+01,3.191056656881e+00,-2.957757433238e+00,-2.587561887318e+01,3.232631105967e+00,-2.969307214542e+00,-5.234240624413e-01,4.157444908647e-02,-1.154978130381e-02
"                 964",-2.535315368517e+01,3.189852623801e+00,-2.961206062169e+00,-2.587649824620e+01,3.231412704722e+00,-2.972775901197e+00,-5.233445610330e-01,4.156008092078e-02,-1.156983902794e-02
"                 965",-2.535140067424e+01,3.188505442256e+00,-2.960703758499e+00,-2.587465162824e+01,3.230043819497e+00,-2.972296350103e+00,-5.232509540000e-01,4.153837724143e-02,-1.159259160403e-02
"                 966",-2.535504761008e+01,3.189838740903e+00,-2.961456715112e+00,-2.587815568251e+01,3.231366900291e+00,-2.973069469739e+00,-5.231080724257e-01,4.152815938797e-02,-1.161275462716e-02
"                 967",-2.535547205390e+01,3.191632689707e+00,-2.957074022510e+00,-2.587842083032e+01,3.233138831081e+00,-2.968719116529e+00,-5.229487764186e-01,4.150614137408e-02,-1.164509401933e-02
"                 968",-2.535983347171e+01,3.195190796577e+00,-2.953821129513e+00,-2.588261036823e+01,3.236690439879e+00,-2.965489304891e+00,-5.227768965208e-01,4.149964330179e-02,-1.166817537797e-02
"                 969",-2.535934838842e+01,3.196813400990e+00,-2.949035814188e+00,-2.588198289764e+01,3.238310032784e+00,-2.960709682808e+00,-5.226345092195e-01,4.149663179350e-02,-1.167386862017e-02
"                 970",-2.536239735635e+01,3.198114054668e+00,-2.950007593582e+00,-2.588490126344e+01,3.239628350227e+00,-2.961664157485e+00,-5.225039070872e-01,4.151429555969e-02,-1.165656390288e-02
"                 971",-2.536178868742e+01,3.197424797007e+00,-2.950226803914e+00,-2.588419272671e+01,3.238944355596e+00,-2.961874602028e+00,-5.224040392967e-01,4.151955858947e-02,-1.164779811368e-02
