Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                 906",-1.222657761900e+01,2.679290001141e+02,1.772250042525e+02,-1.224874462179e+01,2.876540985816e+02,1.773341924360e+02,-2.216700279131e-02,1.972509846749e+01,1.091881835887e-01
"                 907",-1.221790987531e+01,2.679319866439e+02,1.772253019057e+02,-1.224003705610e+01,2.876583396748e+02,1.773344094580e+02,-2.212718079493e-02,1.972635303083e+01,1.091075522935e-01
"                 908",-1.221526278179e+01,2.679356691426e+02,1.772300359384e+02,-1.223735474472e+01,2.876632847180e+02,1.773390322761e+02,-2.209196292951e-02,1.972761557538e+01,1.089963376956e-01
"                 909",-1.220787654374e+01,2.679384001378e+02,1.772300407065e+02,-1.222992652865e+01,2.876672143371e+02,1.773389861445e+02,-2.204998490579e-02,1.972881419923e+01,1.089454379718e-01
"                 910",-1.220946879545e+01,2.679413709036e+02,1.772339931399e+02,-1.223150617114e+01,2.876713685699e+02,1.773428437721e+02,-2.203737568880e-02,1.972999766633e+01,1.088506322245e-01
"                 911",-1.220933727599e+01,2.679423284044e+02,1.772326918737e+02,-1.223135106195e+01,2.876734487259e+02,1.773414909049e+02,-2.201378595573e-02,1.973112032147e+01,1.087990312256e-01
"                 912",-1.221541497755e+01,2.679429544302e+02,1.772357794335e+02,-1.223739654042e+01,2.876752098389e+02,1.773444714858e+02,-2.198156286731e-02,1.973225540863e+01,1.086920522913e-01
"                 913",-1.221346960033e+01,2.679423232496e+02,1.772343852122e+02,-1.223538756434e+01,2.876756814901e+02,1.773430223636e+02,-2.191796401119e-02,1.973335824040e+01,1.086371514477e-01
"                 914",-1.221502819360e+01,2.679423834409e+02,1.772374450267e+02,-1.223690780743e+01,2.876768641974e+02,1.773459785422e+02,-2.187961382174e-02,1.973448075649e+01,1.085335155301e-01
"                 915",-1.221056915076e+01,2.679419600402e+02,1.772357284873e+02,-1.223241931819e+01,2.876775362465e+02,1.773442024481e+02,-2.185016743580e-02,1.973557620624e+01,1.084739607737e-01
"                 916",-1.221034503125e+01,2.679432304822e+02,1.772392396890e+02,-1.223218178388e+01,2.876799483272e+02,1.773476068942e+02,-2.183675262575e-02,1.973671784502e+01,1.083672052638e-01
"                 917",-1.220449076707e+01,2.679450138107e+02,1.772392469908e+02,-1.222630753092e+01,2.876828618969e+02,1.773475529041e+02,-2.181676384628e-02,1.973784808619e+01,1.083059133051e-01
"                 918",-1.220429302866e+01,2.679487701746e+02,1.772446923510e+02,-1.222609422041e+01,2.876877903041e+02,1.773528770253e+02,-2.180119175251e-02,1.973902012943e+01,1.081846742936e-01
"                 919",-1.219742732160e+01,2.679526576928e+02,1.772459669978e+02,-1.221919504182e+01,2.876928318833e+02,1.773540733735e+02,-2.176772021086e-02,1.974017419057e+01,1.081063757478e-01
"                 920",-1.219390476675e+01,2.679578127550e+02,1.772519770341e+02,-1.221566579146e+01,2.876991779900e+02,1.773599571932e+02,-2.176102470924e-02,1.974136523499e+01,1.079801590872e-01
"                 921",-1.218406563897e+01,2.679622464662e+02,1.772530551886e+02,-1.220581763021e+01,2.877047746732e+02,1.773609602105e+02,-2.175199123266e-02,1.974252820700e+01,1.079050218580e-01
"                 922",-1.218192695797e+01,2.679671646594e+02,1.772581678666e+02,-1.220366279790e+01,2.877108801581e+02,1.773659584058e+02,-2.173583993424e-02,1.974371549880e+01,1.077905392483e-01
"                 923",-1.217633103868e+01,2.679712107346e+02,1.772582480081e+02,-1.219801160581e+01,2.877160808404e+02,1.773659884557e+02,-2.168056713880e-02,1.974487010585e+01,1.077404476076e-01
"                 924",-1.217781576553e+01,2.679763173580e+02,1.772633509264e+02,-1.219943343134e+01,2.877223473845e+02,1.773710021422e+02,-2.161766581145e-02,1.974603002648e+01,1.076512158521e-01
"                 925",-1.217390594446e+01,2.679810804304e+02,1.772642866644e+02,-1.219544184058e+01,2.877282146878e+02,1.773718980148e+02,-2.153589611628e-02,1.974713425744e+01,1.076113503751e-01
"                 926",-1.217780986673e+01,2.679858874972e+02,1.772695370190e+02,-1.219928240594e+01,2.877341204974e+02,1.773770594407e+02,-2.147253921214e-02,1.974823300025e+01,1.075224216908e-01
"                 927",-1.217784636012e+01,2.679882800749e+02,1.772689890701e+02,-1.219925344066e+01,2.877375607762e+02,1.773764738802e+02,-2.140708053928e-02,1.974928070126e+01,1.074848101341e-01
"                 928",-1.218437104321e+01,2.679896334077e+02,1.772722937968e+02,-1.220572093275e+01,2.877399782842e+02,1.773796936033e+02,-2.134988953945e-02,1.975034487648e+01,1.073998064635e-01
"                 929",-1.218454528059e+01,2.679894937796e+02,1.772706903250e+02,-1.220582992184e+01,2.877408729616e+02,1.773780552919e+02,-2.128464124819e-02,1.975137918201e+01,1.073649668593e-01
"                 930",-1.218965243955e+01,2.679899381442e+02,1.772739521554e+02,-1.221091305581e+01,2.877423642067e+02,1.773812279736e+02,-2.126061626220e-02,1.975242606247e+01,1.072758182426e-01
"                 931",-1.218712130127e+01,2.679898942936e+02,1.772728655018e+02,-1.220837014775e+01,2.877433353013e+02,1.773800938314e+02,-2.124884647924e-02,1.975344100771e+01,1.072283296068e-01
"                 932",-1.218637087267e+01,2.679912601529e+02,1.772769298754e+02,-1.220761046312e+01,2.877457550347e+02,1.773840557794e+02,-2.123959044225e-02,1.975449488181e+01,1.071259039997e-01
"                 933",-1.217792097815e+01,2.679928784382e+02,1.772767618213e+02,-1.219914538816e+01,2.877484128119e+02,1.773838310256e+02,-2.122441000641e-02,1.975553437368e+01,1.070692042680e-01
"                 934",-1.217568742479e+01,2.679960700815e+02,1.772816504602e+02,-1.219691008915e+01,2.877526829849e+02,1.773886104308e+02,-2.122266435829e-02,1.975661290335e+01,1.069599706518e-01
"                 935",-1.217078457342e+01,2.679991151545e+02,1.772822578237e+02,-1.219200604607e+01,2.877567871507e+02,1.773891548703e+02,-2.122147265733e-02,1.975767199628e+01,1.068970466320e-01
"                 936",-1.217259456725e+01,2.680031121619e+02,1.772877971180e+02,-1.219384782634e+01,2.877618711546e+02,1.773945745235e+02,-2.125325909217e-02,1.975875899262e+01,1.067774054497e-01
"                 937",-1.216916916241e+01,2.680064601588e+02,1.772887285739e+02,-1.219044827137e+01,2.877662738463e+02,1.773954329769e+02,-2.127910895872e-02,1.975981368748e+01,1.067044030651e-01
"                 938",-1.217062717393e+01,2.680101856864e+02,1.772937727871e+02,-1.219190671495e+01,2.877710832826e+02,1.774003564540e+02,-2.127954101873e-02,1.976089759625e+01,1.065836669444e-01
"                 939",-1.216647716686e+01,2.680129604826e+02,1.772939021134e+02,-1.218770359858e+01,2.877749245274e+02,1.774004232420e+02,-2.122643171793e-02,1.976196404480e+01,1.065211286047e-01
"                 940",-1.216704153803e+01,2.680162808963e+02,1.772986918606e+02,-1.218820797226e+01,2.877793352650e+02,1.774051141848e+02,-2.116643423157e-02,1.976305436867e+01,1.064223242168e-01
"                 941",-1.216352589939e+01,2.680185946661e+02,1.772992004225e+02,-1.218463020032e+01,2.877827077218e+02,1.774055860619e+02,-2.110430092738e-02,1.976411305575e+01,1.063856393657e-01
"                 942",-1.216844048254e+01,2.680205339158e+02,1.773038154649e+02,-1.218950289401e+01,2.877857169312e+02,1.774101211037e+02,-2.106241147176e-02,1.976518301535e+01,1.063056388274e-01
"                 943",-1.217060042229e+01,2.680206376002e+02,1.773030368393e+02,-1.219161025825e+01,2.877868524483e+02,1.774093177980e+02,-2.100983595695e-02,1.976621484812e+01,1.062809586489e-01
"                 944",-1.217782752319e+01,2.680213524156e+02,1.773064286110e+02,-1.219878895138e+01,2.877886073983e+02,1.774126384008e+02,-2.096142819329e-02,1.976725498273e+01,1.062097897633e-01
"                 945",-1.217898901627e+01,2.680217132306e+02,1.773053127851e+02,-1.219990947437e+01,2.877899615269e+02,1.774114937643e+02,-2.092045810352e-02,1.976824829622e+01,1.061809791943e-01
"                 946",-1.218589438461e+01,2.680225845415e+02,1.773087731828e+02,-1.220681662151e+01,2.877918312971e+02,1.774148616558e+02,-2.092223690888e-02,1.976924675555e+01,1.060884729894e-01
"                 947",-1.218587767220e+01,2.680223399814e+02,1.773077094665e+02,-1.220681093235e+01,2.877925576648e+02,1.774137533221e+02,-2.093326014928e-02,1.977021768337e+01,1.060438556430e-01
"                 948",-1.218816638010e+01,2.680229736402e+02,1.773113645631e+02,-1.220911797745e+01,2.877941974446e+02,1.774173122563e+02,-2.095159735550e-02,1.977122380441e+01,1.059476931751e-01
"                 949",-1.218301094635e+01,2.680236089271e+02,1.773106700760e+02,-1.220396710682e+01,2.877958165717e+02,1.774165606567e+02,-2.095616046798e-02,1.977220764463e+01,1.058905806780e-01
"                 950",-1.218395065041e+01,2.680259779329e+02,1.773147242453e+02,-1.220491971459e+01,2.877991835545e+02,1.774204910176e+02,-2.096906418128e-02,1.977320562159e+01,1.057667722500e-01
"                 951",-1.218085201010e+01,2.680285072773e+02,1.773143484244e+02,-1.220184169650e+01,2.878026667649e+02,1.774200216636e+02,-2.098968640674e-02,1.977415948752e+01,1.056732391365e-01
"                 952",-1.218427311193e+01,2.680322892368e+02,1.773187334277e+02,-1.220529393186e+01,2.878074195868e+02,1.774242438967e+02,-2.102081993263e-02,1.977513035004e+01,1.055104690139e-01
"                 953",-1.218303485938e+01,2.680354636889e+02,1.773186284149e+02,-1.220405503417e+01,2.878115482815e+02,1.774240175990e+02,-2.102017479179e-02,1.977608459262e+01,1.053891840814e-01
"                 954",-1.218814023295e+01,2.680385963673e+02,1.773231549573e+02,-1.220913923074e+01,2.878156814301e+02,1.774283821106e+02,-2.099899779652e-02,1.977708506278e+01,1.052271533454e-01
"                 955",-1.218685217816e+01,2.680402334900e+02,1.773231329256e+02,-1.220779983547e+01,2.878183122659e+02,1.774282633589e+02,-2.094765730987e-02,1.977807877592e+01,1.051304332466e-01
"                 956",-1.218975469823e+01,2.680419425924e+02,1.773277032225e+02,-1.221066092076e+01,2.878210428339e+02,1.774327000419e+02,-2.090622253127e-02,1.977910024144e+01,1.049968193928e-01
"                 957",-1.218750145868e+01,2.680424651082e+02,1.773273148531e+02,-1.220837468286e+01,2.878225532480e+02,1.774322357607e+02,-2.087322417904e-02,1.978008813983e+01,1.049209075783e-01
"                 958",-1.219278168361e+01,2.680431153171e+02,1.773307035174e+02,-1.221363347064e+01,2.878242058916e+02,1.774355061023e+02,-2.085178703072e-02,1.978109057447e+01,1.048025848888e-01
"                 959",-1.219301592052e+01,2.680429712232e+02,1.773289482910e+02,-1.221382085814e+01,2.878250380690e+02,1.774336876144e+02,-2.080493761455e-02,1.978206684583e+01,1.047393234571e-01
"                 960",-1.219616200168e+01,2.680440218976e+02,1.773320291055e+02,-1.221692818373e+01,2.878270762917e+02,1.774366565493e+02,-2.076618204761e-02,1.978305439415e+01,1.046274438243e-01
"                 961",-1.219351503818e+01,2.680446200604e+02,1.773305952385e+02,-1.221426459328e+01,2.878286186013e+02,1.774351611300e+02,-2.074955509882e-02,1.978399854084e+01,1.045658915507e-01
"                 962",-1.219736233128e+01,2.680453799181e+02,1.773331611241e+02,-1.221812858340e+01,2.878303369760e+02,1.774376153474e+02,-2.076625212366e-02,1.978495705792e+01,1.044542233304e-01
"                 963",-1.219737511796e+01,2.680450488286e+02,1.773306521382e+02,-1.221815606279e+01,2.878309316616e+02,1.774350454996e+02,-2.078094482942e-02,1.978588283305e+01,1.043933613994e-01
"                 964",-1.220287425874e+01,2.680460579232e+02,1.773327384496e+02,-1.222367788210e+01,2.878328768660e+02,1.774370110468e+02,-2.080362336243e-02,1.978681894281e+01,1.042725971193e-01
"                 965",-1.220249556344e+01,2.680479450558e+02,1.773311212588e+02,-1.222331297533e+01,2.878356551065e+02,1.774353024181e+02,-2.081741188696e-02,1.978771005074e+01,1.041811592635e-01
"                 966",-1.220547844622e+01,2.680519301455e+02,1.773347724760e+02,-1.222631619775e+01,2.878405339255e+02,1.774387824889e+02,-2.083775153675e-02,1.978860378003e+01,1.040100129139e-01
"                 967",-1.220137746620e+01,2.680559677758e+02,1.773345402258e+02,-1.222223640710e+01,2.878454258317e+02,1.774384071366e+02,-2.085894089882e-02,1.978945805584e+01,1.038669107384e-01
"                 968",-1.220083183068e+01,2.680604750254e+02,1.773388293298e+02,-1.222171281471e+01,2.878508202719e+02,1.774424946063e+02,-2.088098402903e-02,1.979034524645e+01,1.036652764424e-01
"                 969",-1.219706790528e+01,2.680635867965e+02,1.773384337296e+02,-1.221794499129e+01,2.878548178138e+02,1.774419514705e+02,-2.087708600486e-02,1.979123101733e+01,1.035177408719e-01
"                 970",-1.220128321226e+01,2.680662632151e+02,1.773423733042e+02,-1.222214302658e+01,2.878584238956e+02,1.774457010033e+02,-2.085981431918e-02,1.979216068050e+01,1.033276991389e-01
"                 971",-1.220270274522e+01,2.680675811829e+02,1.773424206845e+02,-1.222354504500e+01,2.878606548590e+02,1.774456205035e+02,-2.084229978032e-02,1.979307367612e+01,1.031998189581e-01
"                 972",-1.220950797918e+01,2.680690765096e+02,1.773469396973e+02,-1.223035542619e+01,2.878630892823e+02,1.774499677083e+02,-2.084744700661e-02,1.979401277266e+01,1.030280109974e-01
"                 973",-1.221162251653e+01,2.680692323873e+02,1.773462127037e+02,-1.223246356058e+01,2.878641635617e+02,1.774491272709e+02,-2.084104405592e-02,1.979493117441e+01,1.029145672255e-01
